UserID,SessionID,Timestamp,Emotion1,Emotion2
ba9403c7-231d-4c66-a77e-c0c58f237017,2983d2f5-a864-4668-bf68-abf20896161a,2024-12-09 12:57:58,engagement,
ba9403c7-231d-4c66-a77e-c0c58f237017,2983d2f5-a864-4668-bf68-abf20896161a,2024-12-09 12:58:32,engagement,frustration
ba9403c7-231d-4c66-a77e-c0c58f237017,2983d2f5-a864-4668-bf68-abf20896161a,2024-12-09 12:59:06,engagement,frustration
ba9403c7-231d-4c66-a77e-c0c58f237017,2983d2f5-a864-4668-bf68-abf20896161a,2024-12-09 12:59:39,frustration,
ba9403c7-231d-4c66-a77e-c0c58f237017,2983d2f5-a864-4668-bf68-abf20896161a,2024-12-09 13:00:12,engagement,frustration
ba9403c7-231d-4c66-a77e-c0c58f237017,2983d2f5-a864-4668-bf68-abf20896161a,2024-12-09 13:00:46,confusion,frustration
ba9403c7-231d-4c66-a77e-c0c58f237017,2983d2f5-a864-4668-bf68-abf20896161a,2024-12-09 13:01:20,confusion,engagement
ba9403c7-231d-4c66-a77e-c0c58f237017,2983d2f5-a864-4668-bf68-abf20896161a,2024-12-09 13:01:55,engagement,frustration
ba9403c7-231d-4c66-a77e-c0c58f237017,2983d2f5-a864-4668-bf68-abf20896161a,2024-12-09 13:02:27,engagement,
ba9403c7-231d-4c66-a77e-c0c58f237017,2983d2f5-a864-4668-bf68-abf20896161a,2024-12-09 13:03:01,frustration,
ba9403c7-231d-4c66-a77e-c0c58f237017,2983d2f5-a864-4668-bf68-abf20896161a,2024-12-09 13:03:34,frustration,
ba9403c7-231d-4c66-a77e-c0c58f237017,2983d2f5-a864-4668-bf68-abf20896161a,2024-12-09 13:04:07,engagement,
ba9403c7-231d-4c66-a77e-c0c58f237017,2983d2f5-a864-4668-bf68-abf20896161a,2024-12-09 13:04:40,engagement,
ba9403c7-231d-4c66-a77e-c0c58f237017,fa4adbfe-01eb-402b-9c89-098b5e834b86,2024-12-09 13:14:02,engagement,
ba9403c7-231d-4c66-a77e-c0c58f237017,fa4adbfe-01eb-402b-9c89-098b5e834b86,2024-12-09 13:14:36,frustration,neutral
ba9403c7-231d-4c66-a77e-c0c58f237017,fa4adbfe-01eb-402b-9c89-098b5e834b86,2024-12-09 13:15:09,neutral,
ba9403c7-231d-4c66-a77e-c0c58f237017,fa4adbfe-01eb-402b-9c89-098b5e834b86,2024-12-09 13:15:44,neutral,
ba9403c7-231d-4c66-a77e-c0c58f237017,fa4adbfe-01eb-402b-9c89-098b5e834b86,2024-12-09 13:16:17,neutral,
ba9403c7-231d-4c66-a77e-c0c58f237017,fa4adbfe-01eb-402b-9c89-098b5e834b86,2024-12-09 13:16:50,confusion,
ba9403c7-231d-4c66-a77e-c0c58f237017,fa4adbfe-01eb-402b-9c89-098b5e834b86,2024-12-09 13:17:25,neutral,
ba9403c7-231d-4c66-a77e-c0c58f237017,fa4adbfe-01eb-402b-9c89-098b5e834b86,2024-12-09 13:18:10,confusion,
ba9403c7-231d-4c66-a77e-c0c58f237017,fa4adbfe-01eb-402b-9c89-098b5e834b86,2024-12-09 13:18:44,confusion,
ba9403c7-231d-4c66-a77e-c0c58f237017,fa4adbfe-01eb-402b-9c89-098b5e834b86,2024-12-09 13:19:18,confusion,
ba9403c7-231d-4c66-a77e-c0c58f237017,fa4adbfe-01eb-402b-9c89-098b5e834b86,2024-12-09 13:19:53,confusion,
ba9403c7-231d-4c66-a77e-c0c58f237017,fa4adbfe-01eb-402b-9c89-098b5e834b86,2024-12-09 13:20:34,confusion,
ba9403c7-231d-4c66-a77e-c0c58f237017,fa4adbfe-01eb-402b-9c89-098b5e834b86,2024-12-09 13:21:07,neutral,
ba9403c7-231d-4c66-a77e-c0c58f237017,fa4adbfe-01eb-402b-9c89-098b5e834b86,2024-12-09 13:21:39,engagement,
ba9403c7-231d-4c66-a77e-c0c58f237017,fa4adbfe-01eb-402b-9c89-098b5e834b86,2024-12-09 13:22:12,engagement,
ba9403c7-231d-4c66-a77e-c0c58f237017,fa4adbfe-01eb-402b-9c89-098b5e834b86,2024-12-09 13:22:54,neutral,
ba9403c7-231d-4c66-a77e-c0c58f237017,fa4adbfe-01eb-402b-9c89-098b5e834b86,2024-12-09 13:23:27,engagement,
ba9403c7-231d-4c66-a77e-c0c58f237017,80335546-fb25-41d6-aa60-bfccc17073b4,2024-12-09 13:43:13,neutral,
ba9403c7-231d-4c66-a77e-c0c58f237017,80335546-fb25-41d6-aa60-bfccc17073b4,2024-12-09 13:43:47,neutral,
ba9403c7-231d-4c66-a77e-c0c58f237017,80335546-fb25-41d6-aa60-bfccc17073b4,2024-12-09 13:44:21,confusion,neutral
ba9403c7-231d-4c66-a77e-c0c58f237017,80335546-fb25-41d6-aa60-bfccc17073b4,2024-12-09 13:44:54,confusion,
ba9403c7-231d-4c66-a77e-c0c58f237017,80335546-fb25-41d6-aa60-bfccc17073b4,2024-12-09 13:45:29,confusion,engagement
ba9403c7-231d-4c66-a77e-c0c58f237017,80335546-fb25-41d6-aa60-bfccc17073b4,2024-12-09 13:46:03,neutral,
ba9403c7-231d-4c66-a77e-c0c58f237017,80335546-fb25-41d6-aa60-bfccc17073b4,2024-12-09 13:46:38,engagement,neutral
ba9403c7-231d-4c66-a77e-c0c58f237017,80335546-fb25-41d6-aa60-bfccc17073b4,2024-12-09 13:47:12,frustration,
ba9403c7-231d-4c66-a77e-c0c58f237017,80335546-fb25-41d6-aa60-bfccc17073b4,2024-12-09 13:47:47,frustration,
ba9403c7-231d-4c66-a77e-c0c58f237017,80335546-fb25-41d6-aa60-bfccc17073b4,2024-12-09 13:48:22,confusion,
ba9403c7-231d-4c66-a77e-c0c58f237017,80335546-fb25-41d6-aa60-bfccc17073b4,2024-12-09 13:48:57,confusion,
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 11:54:33,confusion,neutral
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 11:55:07,confusion,neutral
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 11:55:42,confusion,neutral
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 11:56:15,confusion,neutral
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 11:56:47,confusion,
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 11:57:19,confusion,
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 11:57:55,confusion,
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 11:58:30,confusion,engagement
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 11:59:03,confusion,
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 11:59:36,confusion,engagement
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 12:00:10,confusion,
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 12:00:45,confusion,
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 12:01:20,confusion,
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 12:01:53,confusion,engagement
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 12:02:27,engagement,
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 12:03:03,confusion,engagement
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 12:03:37,confusion,frustration
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 12:04:11,confusion,frustration
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 12:04:49,confusion,engagement
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 12:05:25,confusion,frustration
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 12:06:00,confusion,frustration
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 12:06:35,engagement,frustration
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 12:07:07,confusion,
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 12:07:39,confusion,frustration
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 12:08:16,frustration,
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 12:08:50,frustration,
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 12:09:28,boredom,frustration
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 12:10:01,confusion,frustration
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 12:10:33,frustration,
84eabfec-7be2-4fc3-b629-07386b850276,af1ecacc-a6d9-4ead-b36f-47e0c0be6f31,2024-12-10 12:11:06,frustration,
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:26:01,neutral,
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:26:35,neutral,
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:27:09,neutral,
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:27:48,frustration,neutral
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:28:21,frustration,neutral
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:29:02,confusion,neutral
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:29:37,confusion,neutral
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:30:12,confusion,neutral
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:30:47,confusion,neutral
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:31:22,boredom,confusion
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:31:56,boredom,confusion
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:32:29,boredom,confusion
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:33:02,confusion,
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:33:38,confusion,
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:34:11,confusion,
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:34:49,confusion,neutral
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:35:23,engagement,neutral
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:35:57,engagement,neutral
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:36:32,neutral,
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:37:07,neutral,
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:37:39,neutral,
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:38:18,engagement,neutral
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:38:55,engagement,neutral
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:39:28,neutral,
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:40:01,neutral,
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:40:34,neutral,
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:41:07,neutral,
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:41:40,neutral,
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:42:12,neutral,
84eabfec-7be2-4fc3-b629-07386b850276,a6f3d2e3-70e5-4618-87d3-54a0b0f97ad7,2024-12-10 12:42:50,neutral,
84eabfec-7be2-4fc3-b629-07386b850276,c27784ce-07fb-4d39-badb-a7849a684bba,2024-12-10 13:32:07,confusion,engagement
84eabfec-7be2-4fc3-b629-07386b850276,c27784ce-07fb-4d39-badb-a7849a684bba,2024-12-10 13:32:43,confusion,engagement
84eabfec-7be2-4fc3-b629-07386b850276,c27784ce-07fb-4d39-badb-a7849a684bba,2024-12-10 13:33:18,engagement,neutral
84eabfec-7be2-4fc3-b629-07386b850276,c27784ce-07fb-4d39-badb-a7849a684bba,2024-12-10 13:33:51,confusion,engagement
84eabfec-7be2-4fc3-b629-07386b850276,c27784ce-07fb-4d39-badb-a7849a684bba,2024-12-10 13:34:25,engagement,neutral
84eabfec-7be2-4fc3-b629-07386b850276,c27784ce-07fb-4d39-badb-a7849a684bba,2024-12-10 13:35:00,confusion,engagement
84eabfec-7be2-4fc3-b629-07386b850276,c27784ce-07fb-4d39-badb-a7849a684bba,2024-12-10 13:35:34,confusion,neutral
84eabfec-7be2-4fc3-b629-07386b850276,c27784ce-07fb-4d39-badb-a7849a684bba,2024-12-10 13:36:08,confusion,engagement
84eabfec-7be2-4fc3-b629-07386b850276,c27784ce-07fb-4d39-badb-a7849a684bba,2024-12-10 13:36:47,engagement,neutral
84eabfec-7be2-4fc3-b629-07386b850276,c27784ce-07fb-4d39-badb-a7849a684bba,2024-12-10 13:37:20,engagement,neutral
84eabfec-7be2-4fc3-b629-07386b850276,c27784ce-07fb-4d39-badb-a7849a684bba,2024-12-10 13:37:54,confusion,engagement
84eabfec-7be2-4fc3-b629-07386b850276,c27784ce-07fb-4d39-badb-a7849a684bba,2024-12-10 13:38:27,engagement,neutral
84eabfec-7be2-4fc3-b629-07386b850276,c27784ce-07fb-4d39-badb-a7849a684bba,2024-12-10 13:39:00,confusion,engagement
84eabfec-7be2-4fc3-b629-07386b850276,c27784ce-07fb-4d39-badb-a7849a684bba,2024-12-10 13:39:32,engagement,neutral
84eabfec-7be2-4fc3-b629-07386b850276,c27784ce-07fb-4d39-badb-a7849a684bba,2024-12-10 13:40:08,engagement,neutral
84eabfec-7be2-4fc3-b629-07386b850276,c27784ce-07fb-4d39-badb-a7849a684bba,2024-12-10 13:40:42,engagement,frustration
84eabfec-7be2-4fc3-b629-07386b850276,e6456fe6-e657-4103-aa37-71112fbebd8a,2024-12-10 13:43:53,confusion,
84eabfec-7be2-4fc3-b629-07386b850276,e6456fe6-e657-4103-aa37-71112fbebd8a,2024-12-10 13:44:27,confusion,
84eabfec-7be2-4fc3-b629-07386b850276,e6456fe6-e657-4103-aa37-71112fbebd8a,2024-12-10 13:45:04,confusion,engagement
84eabfec-7be2-4fc3-b629-07386b850276,e6456fe6-e657-4103-aa37-71112fbebd8a,2024-12-10 13:45:41,confusion,neutral
84eabfec-7be2-4fc3-b629-07386b850276,e6456fe6-e657-4103-aa37-71112fbebd8a,2024-12-10 13:46:15,confusion,
84eabfec-7be2-4fc3-b629-07386b850276,e6456fe6-e657-4103-aa37-71112fbebd8a,2024-12-10 13:46:48,confusion,
84eabfec-7be2-4fc3-b629-07386b850276,e6456fe6-e657-4103-aa37-71112fbebd8a,2024-12-10 13:47:21,confusion,
84eabfec-7be2-4fc3-b629-07386b850276,e6456fe6-e657-4103-aa37-71112fbebd8a,2024-12-10 13:47:54,confusion,neutral
84eabfec-7be2-4fc3-b629-07386b850276,e6456fe6-e657-4103-aa37-71112fbebd8a,2024-12-10 13:48:27,boredom,confusion
84eabfec-7be2-4fc3-b629-07386b850276,e6456fe6-e657-4103-aa37-71112fbebd8a,2024-12-10 13:49:00,confusion,
84eabfec-7be2-4fc3-b629-07386b850276,e6456fe6-e657-4103-aa37-71112fbebd8a,2024-12-10 13:49:33,confusion,
84eabfec-7be2-4fc3-b629-07386b850276,e6456fe6-e657-4103-aa37-71112fbebd8a,2024-12-10 13:50:07,confusion,frustration
84eabfec-7be2-4fc3-b629-07386b850276,e6456fe6-e657-4103-aa37-71112fbebd8a,2024-12-10 13:50:41,confusion,engagement
84eabfec-7be2-4fc3-b629-07386b850276,e6456fe6-e657-4103-aa37-71112fbebd8a,2024-12-10 13:51:13,engagement,
84eabfec-7be2-4fc3-b629-07386b850276,e6456fe6-e657-4103-aa37-71112fbebd8a,2024-12-10 13:51:49,boredom,confusion
84eabfec-7be2-4fc3-b629-07386b850276,e6456fe6-e657-4103-aa37-71112fbebd8a,2024-12-10 13:52:24,confusion,engagement
84eabfec-7be2-4fc3-b629-07386b850276,e6456fe6-e657-4103-aa37-71112fbebd8a,2024-12-10 13:53:00,engagement,
84eabfec-7be2-4fc3-b629-07386b850276,e6456fe6-e657-4103-aa37-71112fbebd8a,2024-12-10 13:53:35,engagement,
84eabfec-7be2-4fc3-b629-07386b850276,e6456fe6-e657-4103-aa37-71112fbebd8a,2024-12-10 13:54:07,engagement,
84eabfec-7be2-4fc3-b629-07386b850276,e6456fe6-e657-4103-aa37-71112fbebd8a,2024-12-10 13:54:40,engagement,
84eabfec-7be2-4fc3-b629-07386b850276,e6456fe6-e657-4103-aa37-71112fbebd8a,2024-12-10 13:55:14,engagement,
84eabfec-7be2-4fc3-b629-07386b850276,e6456fe6-e657-4103-aa37-71112fbebd8a,2024-12-10 13:55:47,engagement,frustration
84eabfec-7be2-4fc3-b629-07386b850276,e6456fe6-e657-4103-aa37-71112fbebd8a,2024-12-10 13:56:24,engagement,neutral
84eabfec-7be2-4fc3-b629-07386b850276,247749fb-aaa1-4b37-8d8c-51cd10718e58,2024-12-11 11:45:13,engagement,neutral
84eabfec-7be2-4fc3-b629-07386b850276,247749fb-aaa1-4b37-8d8c-51cd10718e58,2024-12-11 11:45:47,engagement,neutral
84eabfec-7be2-4fc3-b629-07386b850276,247749fb-aaa1-4b37-8d8c-51cd10718e58,2024-12-11 11:46:22,engagement,neutral
84eabfec-7be2-4fc3-b629-07386b850276,247749fb-aaa1-4b37-8d8c-51cd10718e58,2024-12-11 11:46:57,confusion,neutral
84eabfec-7be2-4fc3-b629-07386b850276,247749fb-aaa1-4b37-8d8c-51cd10718e58,2024-12-11 11:47:37,confusion,neutral
84eabfec-7be2-4fc3-b629-07386b850276,247749fb-aaa1-4b37-8d8c-51cd10718e58,2024-12-11 11:48:13,engagement,neutral
84eabfec-7be2-4fc3-b629-07386b850276,247749fb-aaa1-4b37-8d8c-51cd10718e58,2024-12-11 11:48:46,engagement,neutral
84eabfec-7be2-4fc3-b629-07386b850276,247749fb-aaa1-4b37-8d8c-51cd10718e58,2024-12-11 11:49:19,engagement,neutral
84eabfec-7be2-4fc3-b629-07386b850276,247749fb-aaa1-4b37-8d8c-51cd10718e58,2024-12-11 11:49:55,engagement,neutral
84eabfec-7be2-4fc3-b629-07386b850276,247749fb-aaa1-4b37-8d8c-51cd10718e58,2024-12-11 11:50:29,confusion,neutral
